"","province","date","confirmed","deaths","recovered","ID","confrate","dthrate","rcvrdrate","Lat","Long"
"1","Kabul",2020-05-03,755,15,106,34,63,0,0,34.4625279,69.13155572
"2","Kabul",2020-05-02,692,15,106,34,75,0,0,34.4625279,69.13155572
"3","Kabul",2020-05-01,617,15,106,34,44,0,31,34.4625279,69.13155572
"4","Kabul",2020-04-30,573,15,75,34,10,1,4,34.4625279,69.13155572
"5","Kabul",2020-04-29,563,14,71,34,69,0,11,34.4625279,69.13155572
"6","Kabul",2020-04-28,494,14,60,34,15,0,0,34.4625279,69.13155572
"7","Kabul",2020-04-27,479,14,60,34,0,0,15,34.4625279,69.13155572
"8","Kabul",2020-04-26,480,14,45,34,6,0,0,34.4625279,69.13155572
"9","Kabul",2020-04-25,474,14,45,34,16,0,0,34.4625279,69.13155572
"10","Kabul",2020-04-24,458,14,45,34,39,0,0,34.4625279,69.13155572
"11","Kabul",2020-04-23,419,14,45,34,6,0,0,34.4625279,69.13155572
"12","Kabul",2020-04-22,413,14,45,34,28,2,7,34.4625279,69.13155572
"13","Kabul",2020-04-21,385,12,38,34,52,0,12,34.4625279,69.13155572
"14","Kabul",2020-04-20,333,12,26,34,18,1,0,34.4625279,69.13155572
"15","Kabul",2020-04-19,315,11,26,34,31,0,2,34.4625279,69.13155572
"16","Kabul",2020-04-18,284,11,24,34,12,1,12,34.4625279,69.13155572
"17","Kabul",2020-04-17,272,10,12,34,63,4,1,34.4625279,69.13155572
"18","Kabul",2020-04-16,209,6,11,34,0,0,0,34.4625279,69.13155572
"19","Kabul",2020-04-15,209,6,11,34,31,0,0,34.4625279,69.13155572
"20","Kabul",2020-04-14,178,6,11,34,18,0,4,34.4625279,69.13155572
"21","Kabul",2020-04-13,160,6,7,34,13,1,0,34.4625279,69.13155572
"22","Kabul",2020-04-12,147,5,7,34,36,2,5,34.4625279,69.13155572
"23","Kabul",2020-04-11,111,3,2,34,0,0,0,34.4625279,69.13155572
"24","Kabul",2020-04-10,111,3,2,34,16,0,0,34.4625279,69.13155572
"25","Kabul",2020-04-09,95,3,2,34,10,0,0,34.4625279,69.13155572
"26","Kabul",2020-04-08,85,3,2,34,12,0,0,34.4625279,69.13155572
"27","Kabul",2020-04-07,73,3,2,34,12,1,0,34.4625279,69.13155572
"28","Kabul",2020-04-06,61,2,2,34,10,1,2,34.4625279,69.13155572
"29","Kabul",2020-04-05,51,1,0,34,10,0,0,34.4625279,69.13155572
"30","Kabul",2020-04-04,41,1,0,34,11,1,0,34.4625279,69.13155572
"31","Kabul",2020-04-03,30,0,0,34,14,0,0,34.4625279,69.13155572
"32","Kabul",2020-04-02,16,0,0,34,0,0,0,34.4625279,69.13155572
"33","Kabul",2020-04-01,16,0,0,34,6,0,0,34.4625279,69.13155572
"34","Kabul",2020-03-31,10,0,0,34,0,0,0,34.4625279,69.13155572
"35","Kabul",2020-03-30,10,0,0,34,1,0,0,34.4625279,69.13155572
"36","Kabul",2020-03-29,9,0,0,34,2,0,0,34.4625279,69.13155572
"37","Kabul",2020-03-28,7,0,0,34,0,0,0,34.4625279,69.13155572
"38","Kabul",2020-03-27,7,0,0,34,0,0,0,34.4625279,69.13155572
"39","Kabul",2020-03-26,7,0,0,34,0,0,0,34.4625279,69.13155572
"40","Kabul",2020-03-25,7,0,0,34,5,0,0,34.4625279,69.13155572
"41","Kabul",2020-03-24,2,0,0,34,0,0,0,34.4625279,69.13155572
"42","Kabul",2020-03-23,2,0,0,34,0,0,0,34.4625279,69.13155572
"43","Kabul",2020-03-22,2,0,0,34,2,0,0,34.4625279,69.13155572
"44","Kabul",2020-03-21,0,0,0,34,0,0,0,34.4625279,69.13155572
"45","Kabul",2020-03-20,0,0,0,34,0,0,0,34.4625279,69.13155572
"46","Kabul",2020-03-19,0,0,0,34,0,0,0,34.4625279,69.13155572
"47","Kabul",2020-03-18,0,0,0,34,0,0,0,34.4625279,69.13155572
"48","Kabul",2020-03-17,0,0,0,34,0,0,0,34.4625279,69.13155572
"49","Kabul",2020-03-16,0,0,0,34,0,0,0,34.4625279,69.13155572
"50","Kabul",2020-03-15,0,0,0,34,0,0,0,34.4625279,69.13155572
"51","Kabul",2020-03-14,0,0,0,34,0,0,0,34.4625279,69.13155572
"52","Kabul",2020-03-13,0,0,0,34,0,0,0,34.4625279,69.13155572
"53","Kabul",2020-03-12,0,0,0,34,0,0,0,34.4625279,69.13155572
"54","Kabul",2020-03-11,0,0,0,34,0,0,0,34.4625279,69.13155572
"55","Kabul",2020-03-10,0,0,0,34,0,0,0,34.4625279,69.13155572
"56","Kabul",2020-03-09,0,0,0,34,0,0,0,34.4625279,69.13155572
"57","Kabul",2020-03-08,0,0,0,34,0,0,0,34.4625279,69.13155572
"58","Kabul",2020-03-07,0,0,0,34,0,0,0,34.4625279,69.13155572
"59","Kabul",2020-03-06,0,0,0,34,0,0,0,34.4625279,69.13155572
"60","Kabul",2020-03-05,0,0,0,34,0,0,0,34.4625279,69.13155572
"61","Kabul",2020-03-04,0,0,0,34,0,0,0,34.4625279,69.13155572
"62","Kabul",2020-03-03,0,0,0,34,0,0,0,34.4625279,69.13155572
"63","Kabul",2020-03-02,0,0,0,34,0,0,0,34.4625279,69.13155572
"64","Kabul",2020-03-01,0,0,0,34,0,0,0,34.4625279,69.13155572
"65","Kabul",2020-02-29,0,0,0,34,0,0,0,34.4625279,69.13155572
"66","Kabul",2020-02-28,0,0,0,34,0,0,0,34.4625279,69.13155572
"67","Kabul",2020-02-27,0,0,0,34,0,0,0,34.4625279,69.13155572
"68","Kabul",2020-02-26,0,0,0,34,0,0,0,34.4625279,69.13155572
"69","Kabul",2020-02-25,0,0,0,34,NA,NA,NA,34.4625279,69.13155572
"70","Herat",2020-05-03,541,13,139,33,19,0,6,34.27520779,62.38628344
"71","Herat",2020-05-02,522,13,133,33,23,1,10,34.27520779,62.38628344
"72","Herat",2020-05-01,499,12,123,33,24,0,13,34.27520779,62.38628344
"73","Herat",2020-04-30,475,12,110,33,34,0,0,34.27520779,62.38628344
"74","Herat",2020-04-29,441,13,110,33,0,3,0,34.27520779,62.38628344
"75","Herat",2020-04-28,441,10,110,33,21,0,100,34.27520779,62.38628344
"76","Herat",2020-04-27,420,102,10,33,30,93,0,34.27520779,62.38628344
"77","Herat",2020-04-26,390,9,97,33,4,2,0,34.27520779,62.38628344
"78","Herat",2020-04-25,386,7,100,33,23,0,0,34.27520779,62.38628344
"79","Herat",2020-04-24,363,7,100,33,5,0,10,34.27520779,62.38628344
"80","Herat",2020-04-23,358,7,90,33,21,0,10,34.27520779,62.38628344
"81","Herat",2020-04-22,337,7,80,33,3,0,5,34.27520779,62.38628344
"82","Herat",2020-04-21,334,7,75,33,0,0,0,34.27520779,62.38628344
"83","Herat",2020-04-20,334,7,75,33,6,0,4,34.27520779,62.38628344
"84","Herat",2020-04-19,328,7,71,33,4,0,13,34.27520779,62.38628344
"85","Herat",2020-04-18,324,7,58,33,2,0,2,34.27520779,62.38628344
"86","Herat",2020-04-17,322,7,56,33,16,1,43,34.27520779,62.38628344
"87","Herat",2020-04-16,306,6,13,33,0,0,0,34.27520779,62.38628344
"88","Herat",2020-04-15,306,6,13,33,22,0,0,34.27520779,62.38628344
"89","Herat",2020-04-14,284,6,13,33,4,0,0,34.27520779,62.38628344
"90","Herat",2020-04-13,280,6,13,33,0,2,0,34.27520779,62.38628344
"91","Herat",2020-04-12,280,4,13,33,14,0,0,34.27520779,62.38628344
"92","Herat",2020-04-11,266,4,13,33,1,0,0,34.27520779,62.38628344
"93","Herat",2020-04-10,265,4,13,33,8,0,0,34.27520779,62.38628344
"94","Herat",2020-04-09,257,4,13,33,0,0,0,34.27520779,62.38628344
"95","Herat",2020-04-08,257,4,13,33,0,0,0,34.27520779,62.38628344
"96","Herat",2020-04-07,257,4,13,33,27,0,8,34.27520779,62.38628344
"97","Herat",2020-04-06,230,4,5,33,16,0,0,34.27520779,62.38628344
"98","Herat",2020-04-05,214,4,5,33,0,0,0,34.27520779,62.38628344
"99","Herat",2020-04-04,214,4,5,33,10,0,0,34.27520779,62.38628344
"100","Herat",2020-04-03,204,4,5,33,5,1,0,34.27520779,62.38628344
"101","Herat",2020-04-02,199,3,5,33,15,0,0,34.27520779,62.38628344
"102","Herat",2020-04-01,184,3,5,33,41,0,3,34.27520779,62.38628344
"103","Herat",2020-03-31,143,3,2,33,12,1,0,34.27520779,62.38628344
"104","Herat",2020-03-30,131,2,2,33,25,0,0,34.27520779,62.38628344
"105","Herat",2020-03-29,106,2,2,33,30,0,0,34.27520779,62.38628344
"106","Herat",2020-03-28,76,2,2,33,0,0,0,34.27520779,62.38628344
"107","Herat",2020-03-27,76,2,2,33,11,0,1,34.27520779,62.38628344
"108","Herat",2020-03-26,65,2,1,33,8,1,0,34.27520779,62.38628344
"109","Herat",2020-03-25,57,1,1,33,4,1,0,34.27520779,62.38628344
"110","Herat",2020-03-24,53,0,1,33,32,0,0,34.27520779,62.38628344
"111","Herat",2020-03-23,21,0,1,33,0,0,0,34.27520779,62.38628344
"112","Herat",2020-03-22,21,0,1,33,6,0,0,34.27520779,62.38628344
"113","Herat",2020-03-21,15,0,1,33,0,0,0,34.27520779,62.38628344
"114","Herat",2020-03-20,15,0,1,33,3,0,0,34.27520779,62.38628344
"115","Herat",2020-03-19,12,0,1,33,0,0,0,34.27520779,62.38628344
"116","Herat",2020-03-18,12,0,1,33,0,0,0,34.27520779,62.38628344
"117","Herat",2020-03-17,12,0,1,33,0,0,0,34.27520779,62.38628344
"118","Herat",2020-03-16,12,0,1,33,2,0,1,34.27520779,62.38628344
"119","Herat",2020-03-15,10,0,0,33,5,0,0,34.27520779,62.38628344
"120","Herat",2020-03-14,5,0,0,33,0,0,0,34.27520779,62.38628344
"121","Herat",2020-03-13,5,0,0,33,0,0,0,34.27520779,62.38628344
"122","Herat",2020-03-12,5,0,0,33,0,0,0,34.27520779,62.38628344
"123","Herat",2020-03-11,5,0,0,33,0,0,0,34.27520779,62.38628344
"124","Herat",2020-03-10,5,0,0,33,1,0,0,34.27520779,62.38628344
"125","Herat",2020-03-09,4,0,0,33,0,0,0,34.27520779,62.38628344
"126","Herat",2020-03-08,4,0,0,33,0,0,0,34.27520779,62.38628344
"127","Herat",2020-03-07,4,0,0,33,4,0,0,34.27520779,62.38628344
"128","Herat",2020-03-06,0,0,0,33,0,0,0,34.27520779,62.38628344
"129","Herat",2020-03-05,0,0,0,33,0,0,0,34.27520779,62.38628344
"130","Herat",2020-03-04,0,0,0,33,0,0,0,34.27520779,62.38628344
"131","Herat",2020-03-03,0,0,0,33,0,0,0,34.27520779,62.38628344
"132","Herat",2020-03-02,0,0,0,33,0,0,0,34.27520779,62.38628344
"133","Herat",2020-03-01,0,0,0,33,0,0,0,34.27520779,62.38628344
"134","Herat",2020-02-29,0,0,0,33,0,0,0,34.27520779,62.38628344
"135","Herat",2020-02-28,0,0,0,33,0,0,0,34.27520779,62.38628344
"136","Herat",2020-02-27,0,0,0,33,0,0,0,34.27520779,62.38628344
"137","Herat",2020-02-26,0,0,0,33,0,0,0,34.27520779,62.38628344
"138","Herat",2020-02-25,0,0,0,33,NA,NA,NA,34.27520779,62.38628344
"139","Kandahar",2020-05-03,368,8,7,32,54,1,0,31.58457584,65.73734586
"140","Kandahar",2020-05-02,314,7,7,32,0,0,0,31.58457584,65.73734586
"141","Kandahar",2020-05-01,344,7,7,32,45,0,0,31.58457584,65.73734586
"142","Kandahar",2020-04-30,299,7,7,32,60,1,0,31.58457584,65.73734586
"143","Kandahar",2020-04-29,239,6,9,32,0,0,0,31.58457584,65.73734586
"144","Kandahar",2020-04-28,239,6,9,32,15,1,0,31.58457584,65.73734586
"145","Kandahar",2020-04-27,224,5,9,32,0,0,3,31.58457584,65.73734586
"146","Kandahar",2020-04-26,224,5,6,32,0,1,0,31.58457584,65.73734586
"147","Kandahar",2020-04-25,225,4,6,32,20,0,0,31.58457584,65.73734586
"148","Kandahar",2020-04-24,205,4,6,32,75,3,3,31.58457584,65.73734586
"149","Kandahar",2020-04-23,130,1,3,32,0,0,0,31.58457584,65.73734586
"150","Kandahar",2020-04-22,130,1,3,32,22,0,1,31.58457584,65.73734586
"151","Kandahar",2020-04-21,108,1,2,32,0,0,0,31.58457584,65.73734586
"152","Kandahar",2020-04-20,108,1,2,32,0,1,0,31.58457584,65.73734586
"153","Kandahar",2020-04-19,108,0,2,32,0,0,0,31.58457584,65.73734586
"154","Kandahar",2020-04-18,108,0,2,32,0,0,0,31.58457584,65.73734586
"155","Kandahar",2020-04-17,108,0,2,32,15,0,1,31.58457584,65.73734586
"156","Kandahar",2020-04-16,93,0,1,32,0,0,0,31.58457584,65.73734586
"157","Kandahar",2020-04-15,93,0,1,32,3,0,0,31.58457584,65.73734586
"158","Kandahar",2020-04-14,90,0,1,32,15,0,0,31.58457584,65.73734586
"159","Kandahar",2020-04-13,75,0,1,32,28,0,0,31.58457584,65.73734586
"160","Kandahar",2020-04-12,47,0,1,32,15,0,0,31.58457584,65.73734586
"161","Kandahar",2020-04-11,32,0,1,32,0,0,0,31.58457584,65.73734586
"162","Kandahar",2020-04-10,32,0,1,32,2,0,0,31.58457584,65.73734586
"163","Kandahar",2020-04-09,30,0,1,32,7,0,0,31.58457584,65.73734586
"164","Kandahar",2020-04-08,23,0,1,32,0,0,0,31.58457584,65.73734586
"165","Kandahar",2020-04-07,23,0,1,32,10,0,0,31.58457584,65.73734586
"166","Kandahar",2020-04-06,13,0,1,32,0,0,0,31.58457584,65.73734586
"167","Kandahar",2020-04-05,13,0,1,32,8,0,0,31.58457584,65.73734586
"168","Kandahar",2020-04-04,5,0,1,32,0,0,0,31.58457584,65.73734586
"169","Kandahar",2020-04-03,5,0,1,32,1,0,0,31.58457584,65.73734586
"170","Kandahar",2020-04-02,4,0,1,32,1,0,0,31.58457584,65.73734586
"171","Kandahar",2020-04-01,3,0,1,32,0,0,1,31.58457584,65.73734586
"172","Kandahar",2020-03-31,3,0,0,32,0,0,0,31.58457584,65.73734586
"173","Kandahar",2020-03-30,3,0,0,32,2,0,0,31.58457584,65.73734586
"174","Kandahar",2020-03-29,1,0,0,32,0,0,0,31.58457584,65.73734586
"175","Kandahar",2020-03-28,1,0,0,32,0,0,0,31.58457584,65.73734586
"176","Kandahar",2020-03-27,1,0,0,32,0,0,0,31.58457584,65.73734586
"177","Kandahar",2020-03-26,1,0,0,32,0,0,0,31.58457584,65.73734586
"178","Kandahar",2020-03-25,1,0,0,32,0,0,0,31.58457584,65.73734586
"179","Kandahar",2020-03-24,1,0,0,32,0,0,0,31.58457584,65.73734586
"180","Kandahar",2020-03-23,1,0,0,32,0,0,0,31.58457584,65.73734586
"181","Kandahar",2020-03-22,1,0,0,32,1,0,0,31.58457584,65.73734586
"182","Kandahar",2020-03-21,0,0,0,32,0,0,0,31.58457584,65.73734586
"183","Kandahar",2020-03-20,0,0,0,32,0,0,0,31.58457584,65.73734586
"184","Kandahar",2020-03-19,0,0,0,32,0,0,0,31.58457584,65.73734586
"185","Kandahar",2020-03-18,0,0,0,32,0,0,0,31.58457584,65.73734586
"186","Kandahar",2020-03-17,0,0,0,32,0,0,0,31.58457584,65.73734586
"187","Kandahar",2020-03-16,0,0,0,32,0,0,0,31.58457584,65.73734586
"188","Kandahar",2020-03-15,0,0,0,32,0,0,0,31.58457584,65.73734586
"189","Kandahar",2020-03-14,0,0,0,32,0,0,0,31.58457584,65.73734586
"190","Kandahar",2020-03-13,0,0,0,32,0,0,0,31.58457584,65.73734586
"191","Kandahar",2020-03-12,0,0,0,32,0,0,0,31.58457584,65.73734586
"192","Kandahar",2020-03-11,0,0,0,32,0,0,0,31.58457584,65.73734586
"193","Kandahar",2020-03-10,0,0,0,32,0,0,0,31.58457584,65.73734586
"194","Kandahar",2020-03-09,0,0,0,32,0,0,0,31.58457584,65.73734586
"195","Kandahar",2020-03-08,0,0,0,32,0,0,0,31.58457584,65.73734586
"196","Kandahar",2020-03-07,0,0,0,32,0,0,0,31.58457584,65.73734586
"197","Kandahar",2020-03-06,0,0,0,32,0,0,0,31.58457584,65.73734586
"198","Kandahar",2020-03-05,0,0,0,32,0,0,0,31.58457584,65.73734586
"199","Kandahar",2020-03-04,0,0,0,32,0,0,0,31.58457584,65.73734586
"200","Kandahar",2020-03-03,0,0,0,32,0,0,0,31.58457584,65.73734586
"201","Kandahar",2020-03-02,0,0,0,32,0,0,0,31.58457584,65.73734586
"202","Kandahar",2020-03-01,0,0,0,32,0,0,0,31.58457584,65.73734586
"203","Kandahar",2020-02-29,0,0,0,32,0,0,0,31.58457584,65.73734586
"204","Kandahar",2020-02-28,0,0,0,32,0,0,0,31.58457584,65.73734586
"205","Kandahar",2020-02-27,0,0,0,32,0,0,0,31.58457584,65.73734586
"206","Kandahar",2020-02-26,0,0,0,32,0,0,0,31.58457584,65.73734586
"207","Kandahar",2020-02-25,0,0,0,32,NA,NA,NA,31.58457584,65.73734586
"208","Balkh",2020-05-03,191,13,5,31,0,2,0,36.90471344,66.90444901
"209","Balkh",2020-05-02,191,11,5,31,18,1,0,36.90471344,66.90444901
"210","Balkh",2020-05-01,173,10,5,31,4,2,3,36.90471344,66.90444901
"211","Balkh",2020-04-30,169,8,2,31,41,0,0,36.90471344,66.90444901
"212","Balkh",2020-04-29,128,8,3,31,0,0,0,36.90471344,66.90444901
"213","Balkh",2020-04-28,128,8,3,31,10,0,0,36.90471344,66.90444901
"214","Balkh",2020-04-27,118,8,3,31,27,2,0,36.90471344,66.90444901
"215","Balkh",2020-04-26,91,6,3,31,15,0,0,36.90471344,66.90444901
"216","Balkh",2020-04-25,76,6,3,31,0,0,0,36.90471344,66.90444901
"217","Balkh",2020-04-24,76,6,3,31,21,0,0,36.90471344,66.90444901
"218","Balkh",2020-04-23,55,6,3,31,0,0,0,36.90471344,66.90444901
"219","Balkh",2020-04-22,55,6,3,31,0,0,0,36.90471344,66.90444901
"220","Balkh",2020-04-21,55,6,3,31,0,0,0,36.90471344,66.90444901
"221","Balkh",2020-04-20,55,6,3,31,0,1,0,36.90471344,66.90444901
"222","Balkh",2020-04-19,55,5,3,31,16,1,0,36.90471344,66.90444901
"223","Balkh",2020-04-18,39,4,3,31,0,0,1,36.90471344,66.90444901
"224","Balkh",2020-04-17,39,4,2,31,12,0,0,36.90471344,66.90444901
"225","Balkh",2020-04-16,27,4,2,31,0,0,0,36.90471344,66.90444901
"226","Balkh",2020-04-15,27,4,2,31,0,0,0,36.90471344,66.90444901
"227","Balkh",2020-04-14,27,4,2,31,6,0,0,36.90471344,66.90444901
"228","Balkh",2020-04-13,21,4,2,31,0,0,0,36.90471344,66.90444901
"229","Balkh",2020-04-12,21,4,2,31,8,0,0,36.90471344,66.90444901
"230","Balkh",2020-04-11,13,4,2,31,0,0,0,36.90471344,66.90444901
"231","Balkh",2020-04-10,13,4,2,31,0,0,0,36.90471344,66.90444901
"232","Balkh",2020-04-09,13,4,2,31,2,1,0,36.90471344,66.90444901
"233","Balkh",2020-04-08,11,3,2,31,0,0,1,36.90471344,66.90444901
"234","Balkh",2020-04-07,11,3,1,31,5,0,0,36.90471344,66.90444901
"235","Balkh",2020-04-06,6,3,1,31,0,2,1,36.90471344,66.90444901
"236","Balkh",2020-04-05,6,1,0,31,2,0,0,36.90471344,66.90444901
"237","Balkh",2020-04-04,4,1,0,31,1,0,0,36.90471344,66.90444901
"238","Balkh",2020-04-03,3,1,0,31,0,0,0,36.90471344,66.90444901
"239","Balkh",2020-04-02,3,1,0,31,0,0,0,36.90471344,66.90444901
"240","Balkh",2020-04-01,3,1,0,31,0,0,0,36.90471344,66.90444901
"241","Balkh",2020-03-31,3,1,0,31,0,0,0,36.90471344,66.90444901
"242","Balkh",2020-03-30,3,1,0,31,1,0,0,36.90471344,66.90444901
"243","Balkh",2020-03-29,2,1,0,31,0,0,0,36.90471344,66.90444901
"244","Balkh",2020-03-28,2,1,0,31,0,0,0,36.90471344,66.90444901
"245","Balkh",2020-03-27,2,1,0,31,0,0,0,36.90471344,66.90444901
"246","Balkh",2020-03-26,2,1,0,31,0,0,0,36.90471344,66.90444901
"247","Balkh",2020-03-25,2,1,0,31,0,0,0,36.90471344,66.90444901
"248","Balkh",2020-03-24,2,1,0,31,0,0,0,36.90471344,66.90444901
"249","Balkh",2020-03-23,2,1,0,31,0,0,0,36.90471344,66.90444901
"250","Balkh",2020-03-22,2,1,0,31,1,1,0,36.90471344,66.90444901
"251","Balkh",2020-03-21,1,0,0,31,0,0,0,36.90471344,66.90444901
"252","Balkh",2020-03-20,1,0,0,31,0,0,0,36.90471344,66.90444901
"253","Balkh",2020-03-19,1,0,0,31,0,0,0,36.90471344,66.90444901
"254","Balkh",2020-03-18,1,0,0,31,0,0,0,36.90471344,66.90444901
"255","Balkh",2020-03-17,1,0,0,31,0,0,0,36.90471344,66.90444901
"256","Balkh",2020-03-16,1,0,0,31,0,0,0,36.90471344,66.90444901
"257","Balkh",2020-03-15,1,0,0,31,0,0,0,36.90471344,66.90444901
"258","Balkh",2020-03-14,1,0,0,31,1,0,0,36.90471344,66.90444901
"259","Balkh",2020-03-13,0,0,0,31,0,0,0,36.90471344,66.90444901
"260","Balkh",2020-03-12,0,0,0,31,0,0,0,36.90471344,66.90444901
"261","Balkh",2020-03-11,0,0,0,31,0,0,0,36.90471344,66.90444901
"262","Balkh",2020-03-10,0,0,0,31,0,0,0,36.90471344,66.90444901
"263","Balkh",2020-03-09,0,0,0,31,0,0,0,36.90471344,66.90444901
"264","Balkh",2020-03-08,0,0,0,31,0,0,0,36.90471344,66.90444901
"265","Balkh",2020-03-07,0,0,0,31,0,0,0,36.90471344,66.90444901
"266","Balkh",2020-03-06,0,0,0,31,0,0,0,36.90471344,66.90444901
"267","Balkh",2020-03-05,0,0,0,31,0,0,0,36.90471344,66.90444901
"268","Balkh",2020-03-04,0,0,0,31,0,0,0,36.90471344,66.90444901
"269","Balkh",2020-03-03,0,0,0,31,0,0,0,36.90471344,66.90444901
"270","Balkh",2020-03-02,0,0,0,31,0,0,0,36.90471344,66.90444901
"271","Balkh",2020-03-01,0,0,0,31,0,0,0,36.90471344,66.90444901
"272","Balkh",2020-02-29,0,0,0,31,0,0,0,36.90471344,66.90444901
"273","Balkh",2020-02-28,0,0,0,31,0,0,0,36.90471344,66.90444901
"274","Balkh",2020-02-27,0,0,0,31,0,0,0,36.90471344,66.90444901
"275","Balkh",2020-02-26,0,0,0,31,0,0,0,36.90471344,66.90444901
"276","Balkh",2020-02-25,0,0,0,31,NA,NA,NA,36.90471344,66.90444901
"277","Nimroz",2020-05-03,52,0,7,30,0,0,2,30.96481285,61.84252214
"278","Nimroz",2020-05-02,52,0,5,30,0,0,0,30.96481285,61.84252214
"279","Nimroz",2020-05-01,52,0,5,30,0,0,0,30.96481285,61.84252214
"280","Nimroz",2020-04-30,52,0,5,30,0,0,0,30.96481285,61.84252214
"281","Nimroz",2020-04-29,52,0,5,30,0,0,0,30.96481285,61.84252214
"282","Nimroz",2020-04-28,52,0,5,30,0,0,0,30.96481285,61.84252214
"283","Nimroz",2020-04-27,52,0,5,30,0,0,0,30.96481285,61.84252214
"284","Nimroz",2020-04-26,53,0,5,30,0,0,0,30.96481285,61.84252214
"285","Nimroz",2020-04-25,53,0,5,30,7,0,0,30.96481285,61.84252214
"286","Nimroz",2020-04-24,46,0,5,30,6,0,0,30.96481285,61.84252214
"287","Nimroz",2020-04-23,40,0,5,30,0,0,0,30.96481285,61.84252214
"288","Nimroz",2020-04-22,40,0,5,30,5,0,0,30.96481285,61.84252214
"289","Nimroz",2020-04-21,35,0,5,30,0,0,0,30.96481285,61.84252214
"290","Nimroz",2020-04-20,35,0,5,30,0,0,0,30.96481285,61.84252214
"291","Nimroz",2020-04-19,35,0,5,30,0,0,0,30.96481285,61.84252214
"292","Nimroz",2020-04-18,35,0,5,30,0,0,0,30.96481285,61.84252214
"293","Nimroz",2020-04-17,35,0,5,30,0,0,4,30.96481285,61.84252214
"294","Nimroz",2020-04-16,35,0,1,30,0,0,0,30.96481285,61.84252214
"295","Nimroz",2020-04-15,35,0,1,30,2,0,0,30.96481285,61.84252214
"296","Nimroz",2020-04-14,33,0,1,30,0,0,0,30.96481285,61.84252214
"297","Nimroz",2020-04-13,33,0,1,30,6,0,0,30.96481285,61.84252214
"298","Nimroz",2020-04-12,27,0,1,30,3,0,0,30.96481285,61.84252214
"299","Nimroz",2020-04-11,24,0,1,30,0,0,0,30.96481285,61.84252214
"300","Nimroz",2020-04-10,24,0,1,30,1,0,0,30.96481285,61.84252214
"301","Nimroz",2020-04-09,23,0,1,30,14,0,0,30.96481285,61.84252214
"302","Nimroz",2020-04-08,9,0,1,30,0,0,0,30.96481285,61.84252214
"303","Nimroz",2020-04-07,9,0,1,30,0,0,0,30.96481285,61.84252214
"304","Nimroz",2020-04-06,9,0,1,30,3,0,0,30.96481285,61.84252214
"305","Nimroz",2020-04-05,6,0,1,30,0,0,0,30.96481285,61.84252214
"306","Nimroz",2020-04-04,6,0,1,30,0,0,0,30.96481285,61.84252214
"307","Nimroz",2020-04-03,6,0,1,30,1,0,0,30.96481285,61.84252214
"308","Nimroz",2020-04-02,5,0,1,30,0,0,0,30.96481285,61.84252214
"309","Nimroz",2020-04-01,5,0,1,30,0,0,1,30.96481285,61.84252214
"310","Nimroz",2020-03-31,5,0,0,30,0,0,0,30.96481285,61.84252214
"311","Nimroz",2020-03-30,5,0,0,30,1,0,0,30.96481285,61.84252214
"312","Nimroz",2020-03-29,4,0,0,30,1,0,0,30.96481285,61.84252214
"313","Nimroz",2020-03-28,3,0,0,30,0,0,0,30.96481285,61.84252214
"314","Nimroz",2020-03-27,3,0,0,30,0,0,0,30.96481285,61.84252214
"315","Nimroz",2020-03-26,3,0,0,30,2,0,0,30.96481285,61.84252214
"316","Nimroz",2020-03-25,1,0,0,30,1,0,0,30.96481285,61.84252214
"317","Nimroz",2020-03-24,0,0,0,30,0,0,0,30.96481285,61.84252214
"318","Nimroz",2020-03-23,0,0,0,30,0,0,0,30.96481285,61.84252214
"319","Nimroz",2020-03-22,0,0,0,30,0,0,0,30.96481285,61.84252214
"320","Nimroz",2020-03-21,0,0,0,30,0,0,0,30.96481285,61.84252214
"321","Nimroz",2020-03-20,0,0,0,30,0,0,0,30.96481285,61.84252214
"322","Nimroz",2020-03-19,0,0,0,30,0,0,0,30.96481285,61.84252214
"323","Nimroz",2020-03-18,0,0,0,30,0,0,0,30.96481285,61.84252214
"324","Nimroz",2020-03-17,0,0,0,30,0,0,0,30.96481285,61.84252214
"325","Nimroz",2020-03-16,0,0,0,30,0,0,0,30.96481285,61.84252214
"326","Nimroz",2020-03-15,0,0,0,30,0,0,0,30.96481285,61.84252214
"327","Nimroz",2020-03-14,0,0,0,30,0,0,0,30.96481285,61.84252214
"328","Nimroz",2020-03-13,0,0,0,30,0,0,0,30.96481285,61.84252214
"329","Nimroz",2020-03-12,0,0,0,30,0,0,0,30.96481285,61.84252214
"330","Nimroz",2020-03-11,0,0,0,30,0,0,0,30.96481285,61.84252214
"331","Nimroz",2020-03-10,0,0,0,30,0,0,0,30.96481285,61.84252214
"332","Nimroz",2020-03-09,0,0,0,30,0,0,0,30.96481285,61.84252214
"333","Nimroz",2020-03-08,0,0,0,30,0,0,0,30.96481285,61.84252214
"334","Nimroz",2020-03-07,0,0,0,30,0,0,0,30.96481285,61.84252214
"335","Nimroz",2020-03-06,0,0,0,30,0,0,0,30.96481285,61.84252214
"336","Nimroz",2020-03-05,0,0,0,30,0,0,0,30.96481285,61.84252214
"337","Nimroz",2020-03-04,0,0,0,30,0,0,0,30.96481285,61.84252214
"338","Nimroz",2020-03-03,0,0,0,30,0,0,0,30.96481285,61.84252214
